LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1738265328.529976,1601582.333,50219,3,AY,1,100,-0.261
1738265328.577045,1601626.667,50219,3,AY,1,100,-0.140
1738265328.624114,1601671.000,50219,3,AY,1,100,-0.147
1738265328.666583,1601711.000,50235,2,AY,1,100,-0.147
1738265328.709052,1601751.000,50235,2,AY,1,100,-0.202
1738265328.751520,1601791.000,50252,3,AY,1,100,-0.175
1738265328.793989,1601831.000,50252,3,AY,1,100,-0.204
1738265328.836457,1601871.000,50252,3,AY,1,100,-0.181
1738265328.878926,1601911.000,50268,2,AY,1,100,-0.116
1738265328.921395,1601951.000,50268,2,AY,1,100,-0.143
1738265328.963863,1601991.000,50284,3,AY,1,100,-0.102
1738265329.006332,1602031.000,50284,3,AY,1,100,-0.140
1738265329.048800,1602071.000,50284,3,AY,1,100,-0.132
1738265329.091269,1602111.000,50299,3,AY,1,100,-0.186
1738265329.133738,1602151.000,50299,3,AY,1,100,-0.096
1738265329.176206,1602191.000,50299,3,AY,1,100,-0.113
1738265329.218675,1602231.000,50314,2,AY,1,100,-0.178
1738265329.261143,1602271.000,50314,2,AY,1,100,-0.166
1738265329.303612,1602311.000,50330,3,AY,1,100,-0.144
1738265329.346081,1602351.000,50330,3,AY,1,100,-0.180
1738265329.388549,1602391.000,50330,3,AY,1,100,-0.151
1738265329.431018,1602431.000,50346,2,AY,1,100,-0.150
1738265329.473487,1602471.000,50346,2,AY,1,100,-0.109
1738265329.515955,1602511.000,50362,3,AY,1,100,-0.146
1738265329.558424,1602551.000,50362,3,AY,1,100,-0.140
1738265329.600892,1602591.000,50362,3,AY,1,100,-0.151
1738265329.643361,1602631.000,50376,2,AY,1,100,-0.090
1738265329.685830,1602671.000,50376,2,AY,1,100,-0.148
1738265329.735199,1602717.500,50393,2,AY,1,100,-0.133
1738265329.784569,1602764.000,50393,2,AY,1,100,-0.138
1738265329.827038,1602804.000,50408,3,AY,1,100,-0.144
1738265329.869506,1602844.000,50408,3,AY,1,100,-0.130
1738265329.911975,1602884.000,50408,3,AY,1,100,-0.118
1738265329.954444,1602924.000,50424,3,AY,1,100,-0.145
1738265329.996912,1602964.000,50424,3,AY,1,100,-0.144
1738265330.039381,1603004.000,50424,3,AY,1,100,-0.126
1738265330.081850,1603044.000,50439,2,AY,1,100,-0.125
1738265330.124318,1603084.000,50439,2,AY,1,100,-0.125
1738265330.166787,1603124.000,50455,3,AY,1,100,-0.136
1738265330.209255,1603164.000,50455,3,AY,1,100,-0.135
1738265330.251724,1603204.000,50455,3,AY,1,100,-0.132
1738265330.294193,1603244.000,50470,2,AY,1,100,-0.139
1738265330.336661,1603284.000,50470,2,AY,1,100,-0.134
1738265330.379130,1603324.000,50487,3,AY,1,100,-0.132
1738265330.421598,1603364.000,50487,3,AY,1,100,-0.134
1738265330.464067,1603404.000,50487,3,AY,1,100,-0.132
1738265330.506536,1603444.000,50501,2,AY,1,100,-0.114
1738265330.549004,1603484.000,50501,2,AY,1,100,-0.114
1738265330.591473,1603524.000,50517,3,AY,1,100,-0.101
1738265330.633941,1603564.000,50517,3,AY,1,100,-0.097
1738265330.676410,1603604.000,50517,3,AY,1,100,-0.136
1738265330.718879,1603644.000,50532,2,AY,1,100,-0.155
1738265330.761347,1603684.000,50532,2,AY,1,100,-0.153
1738265330.803816,1603724.000,50549,3,AY,1,100,-0.135
1738265330.846284,1603764.000,50549,3,AY,1,100,-0.132
1738265330.888753,1603804.000,50549,3,AY,1,100,-0.130
1738265330.938123,1603850.500,50563,2,AY,1,100,-0.125
1738265330.987493,1603897.000,50563,2,AY,1,100,-0.129
1738265331.029961,1603937.000,50579,3,AY,1,100,-0.145
1738265331.072430,1603977.000,50579,3,AY,1,100,-0.152
1738265331.114898,1604017.000,50579,3,AY,1,100,-0.135
1738265331.157367,1604057.000,50595,2,AY,1,100,-0.140
1738265331.199836,1604097.000,50595,2,AY,1,100,-0.130
1738265331.242658,1604137.333,50613,3,AY,1,100,-0.137
1738265331.285481,1604177.667,50613,3,AY,1,100,-0.144
1738265331.328303,1604218.000,50613,3,AY,1,100,-0.137
1738265331.370241,1604257.500,50627,2,AY,1,100,-0.128
1738265331.412179,1604297.000,50627,2,AY,1,100,-0.133
1738265331.454647,1604337.000,50644,3,AY,1,100,-0.170
1738265331.497116,1604377.000,50644,3,AY,1,100,-0.123
1738265331.539585,1604417.000,50644,3,AY,1,100,-0.206
1738265331.582053,1604457.000,50663,2,AY,1,100,-0.155
1738265331.624522,1604497.000,50663,2,AY,1,100,-0.136
1738265331.666991,1604537.000,50679,3,AY,1,100,-0.133
1738265331.709459,1604577.000,50679,3,AY,1,100,-0.161
1738265331.751928,1604617.000,50679,3,AY,1,100,-0.142
1738265331.794396,1604657.000,50694,2,AY,1,100,-0.158
1738265331.836865,1604697.000,50694,2,AY,1,100,-0.152
1738265331.879333,1604737.000,50710,3,AY,1,100,-0.154
1738265331.921802,1604777.000,50710,3,AY,1,100,-0.157
1738265331.964271,1604817.000,50710,3,AY,1,100,-0.155
1738265332.006739,1604857.000,50725,2,AY,1,100,-0.159
1738265332.049208,1604897.000,50725,2,AY,1,100,-0.155
1738265332.096631,1604941.667,50741,3,AY,1,100,-0.154
1738265332.144054,1604986.333,50741,3,AY,1,100,-0.158
1738265332.191478,1605031.000,50741,3,AY,1,100,-0.157
1738265332.233946,1605071.000,50757,2,AY,1,100,-0.156
1738265332.276415,1605111.000,50757,2,AY,1,100,-0.157
1738265332.318884,1605151.000,50774,3,AY,1,100,-0.157
1738265332.361352,1605191.000,50774,3,AY,1,100,-0.154
1738265332.403821,1605231.000,50774,3,AY,1,100,-0.159
1738265332.446290,1605271.000,50789,2,AY,1,100,-0.173
1738265332.488758,1605311.000,50789,2,AY,1,100,-0.172
1738265332.531227,1605351.000,50806,3,AY,1,100,-0.169
1738265332.573695,1605391.000,50806,3,AY,1,100,-0.166
1738265332.616164,1605431.000,50806,3,AY,1,100,-0.170
1738265332.658633,1605471.000,50821,2,AY,1,100,-0.173
1738265332.701101,1605511.000,50821,2,AY,1,100,-0.170
1738265332.743570,1605551.000,50836,3,AY,1,100,-0.171
1738265332.786038,1605591.000,50836,3,AY,1,100,-0.174
1738265332.828507,1605631.000,50836,3,AY,1,100,-0.173
1738265332.870976,1605671.000,50852,2,AY,1,100,-0.175
1738265332.913444,1605711.000,50852,2,AY,1,100,-0.174
1738265332.955647,1605750.750,50875,4,AY,1,100,-0.174
1738265332.997851,1605790.500,50875,4,AY,1,100,-0.173
1738265333.040054,1605830.250,50875,4,AY,1,100,-0.172
1738265333.082257,1605870.000,50875,4,AY,1,100,-0.174
1738265333.125079,1605910.333,50892,3,AY,1,100,-0.172
1738265333.167902,1605950.667,50892,3,AY,1,100,-0.174
1738265333.210725,1605991.000,50892,3,AY,1,100,-0.173
1738265333.260094,1606037.500,50909,2,AY,1,100,-0.177
1738265333.309464,1606084.000,50909,2,AY,1,100,-0.172
1738265333.351933,1606124.000,50924,3,AY,1,100,-0.170
1738265333.394401,1606164.000,50924,3,AY,1,100,-0.175
1738265333.436870,1606204.000,50924,3,AY,1,100,-0.177
1738265333.479338,1606244.000,50939,2,AY,1,100,-0.171
1738265333.521807,1606284.000,50939,2,AY,1,100,-0.175
1738265333.564276,1606324.000,50955,3,AY,1,100,-0.175
1738265333.606744,1606364.000,50955,3,AY,1,100,-0.173
1738265333.649213,1606404.000,50955,3,AY,1,100,-0.173
1738265333.691682,1606444.000,50971,2,AY,1,100,-0.177
1738265333.734150,1606484.000,50971,2,AY,1,100,-0.175
1738265333.776619,1606524.000,50986,3,AY,1,100,-0.175
1738265333.819088,1606564.000,50986,3,AY,1,100,-0.173
1738265333.861556,1606604.000,50986,3,AY,1,100,-0.174
1738265333.904025,1606644.000,51001,2,AY,1,100,-0.172
1738265333.946493,1606684.000,51001,2,AY,1,100,-0.159
1738265333.988962,1606724.000,51017,4,AY,1,100,-0.177
1738265334.031430,1606764.000,51017,4,AY,1,100,-0.169
1738265334.073899,1606804.000,51017,4,AY,1,100,-0.171
1738265334.116368,1606844.000,51017,4,AY,1,100,-0.177
1738265334.158836,1606884.000,51034,2,AY,1,100,-0.174
1738265334.201305,1606924.000,51034,2,AY,1,100,-0.175
1738265334.243773,1606964.000,51049,3,AY,1,100,-0.170
1738265334.286242,1607004.000,51049,3,AY,1,100,-0.173
1738265334.328711,1607044.000,51049,3,AY,1,100,-0.174
1738265334.371179,1607084.000,51066,3,AY,1,100,-0.174
1738265334.413648,1607124.000,51066,3,AY,1,100,-0.173
1738265334.456117,1607164.000,51066,3,AY,1,100,-0.175
1738265334.505486,1607210.500,51081,2,AY,1,100,-0.178
1738265334.554856,1607257.000,51081,2,AY,1,100,-0.178
1738265334.597325,1607297.000,51096,2,AY,1,100,-0.180
1738265334.639793,1607337.000,51096,2,AY,1,100,-0.175
1738265334.682262,1607377.000,51112,3,AY,1,100,-0.176
1738265334.724730,1607417.000,51112,3,AY,1,100,-0.175
1738265334.767199,1607457.000,51112,3,AY,1,100,-0.177
1738265334.809668,1607497.000,51128,2,AY,1,100,-0.174
1738265334.852136,1607537.000,51128,2,AY,1,100,-0.177
1738265334.894605,1607577.000,51143,3,AY,1,100,-0.179
1738265334.937074,1607617.000,51143,3,AY,1,100,-0.175
1738265334.979542,1607657.000,51143,3,AY,1,100,-0.182
1738265335.022011,1607697.000,51159,2,AY,1,100,-0.177
1738265335.064480,1607737.000,51159,2,AY,1,100,-0.176
1738265335.106948,1607777.000,51174,3,AY,1,100,-0.182
1738265335.149417,1607817.000,51174,3,AY,1,100,-0.181
1738265335.191885,1607857.000,51174,3,AY,1,100,-0.178
1738265335.234354,1607897.000,51190,2,AY,1,100,-0.179
1738265335.276823,1607937.000,51190,2,AY,1,100,-0.177
1738265335.319291,1607977.000,51206,3,AY,1,100,-0.173
1738265335.361760,1608017.000,51206,3,AY,1,100,-0.181
1738265335.404228,1608057.000,51206,3,AY,1,100,-0.166
1738265335.446697,1608097.000,51221,3,AY,1,100,-0.165
1738265335.489166,1608137.000,51221,3,AY,1,100,-0.174
1738265335.531634,1608177.000,51221,3,AY,1,100,-0.172
1738265335.574103,1608217.000,51238,2,AY,1,100,-0.193
1738265335.616571,1608257.000,51238,2,AY,1,100,-0.167
1738265335.666472,1608304.000,51254,2,AY,1,100,-0.170
1738265335.716373,1608351.000,51254,2,AY,1,100,-0.176
1738265335.758487,1608390.667,51270,3,AY,1,100,-0.172
1738265335.800602,1608430.333,51270,3,AY,1,100,-0.177
1738265335.842717,1608470.000,51270,3,AY,1,100,-0.187
1738265335.885185,1608510.000,51285,2,AY,1,100,-0.181
1738265335.927654,1608550.000,51285,2,AY,1,100,-0.174
1738265335.970123,1608590.000,51300,3,AY,1,100,-0.173
1738265336.012591,1608630.000,51300,3,AY,1,100,-0.184
1738265336.055060,1608670.000,51300,3,AY,1,100,-0.180
1738265336.097528,1608710.000,51317,3,AY,1,100,-0.176
1738265336.139997,1608750.000,51317,3,AY,1,100,-0.175
1738265336.182466,1608790.000,51317,3,AY,1,100,-0.177
1738265336.224934,1608830.000,51332,2,AY,1,100,-0.178
1738265336.267403,1608870.000,51332,2,AY,1,100,-0.181
1738265336.309871,1608910.000,51347,3,AY,1,100,-0.178
1738265336.352340,1608950.000,51347,3,AY,1,100,-0.177
1738265336.394809,1608990.000,51347,3,AY,1,100,-0.177
1738265336.437277,1609030.000,51363,2,AY,1,100,-0.181
1738265336.479746,1609070.000,51363,2,AY,1,100,-0.181
1738265336.522215,1609110.000,51379,3,AY,1,100,-0.178
1738265336.564683,1609150.000,51379,3,AY,1,100,-0.178
1738265336.607152,1609190.000,51379,3,AY,1,100,-0.178
1738265336.649621,1609230.000,51394,2,AY,1,100,-0.177
1738265336.692089,1609270.000,51394,2,AY,1,100,-0.181
1738265336.734558,1609310.000,51410,3,AY,1,100,-0.176
1738265336.777026,1609350.000,51410,3,AY,1,100,-0.174
1738265336.819495,1609390.000,51410,3,AY,1,100,-0.176
1738265336.868865,1609436.500,51427,2,AY,1,100,-0.177
1738265336.918234,1609483.000,51427,2,AY,1,100,-0.176
1738265336.960703,1609523.000,51443,2,AY,1,100,-0.176
1738265337.003172,1609563.000,51443,2,AY,1,100,-0.177
1738265337.045640,1609603.000,51458,3,AY,1,100,-0.177
1738265337.088109,1609643.000,51458,3,AY,1,100,-0.178
1738265337.130578,1609683.000,51458,3,AY,1,100,-0.178
1738265337.173046,1609723.000,51475,3,AY,1,100,-0.178
1738265337.215515,1609763.000,51475,3,AY,1,100,-0.177
1738265337.257983,1609803.000,51475,3,AY,1,100,-0.196
1738265337.300452,1609843.000,51491,2,AY,1,100,-0.172
1738265337.342921,1609883.000,51491,2,AY,1,100,-0.181
1738265337.385389,1609923.000,51507,3,AY,1,100,-0.177
1738265337.427858,1609963.000,51507,3,AY,1,100,-0.177
1738265337.470326,1610003.000,51507,3,AY,1,100,-0.192
1738265337.512795,1610043.000,51523,2,AY,1,100,-0.162
1738265337.555264,1610083.000,51523,2,AY,1,100,-0.175
1738265337.597732,1610123.000,51539,3,AY,1,100,-0.183
1738265337.640201,1610163.000,51539,3,AY,1,100,-0.189
1738265337.682669,1610203.000,51539,3,AY,1,100,-0.176
1738265337.725138,1610243.000,51554,3,AY,1,100,-0.155
1738265337.767607,1610283.000,51554,3,AY,1,100,-0.182
1738265337.810075,1610323.000,51554,3,AY,1,100,-0.176
1738265337.853075,1610363.500,51572,2,AY,1,100,-0.190
1738265337.896074,1610404.000,51572,2,AY,1,100,-0.215
1738265337.938543,1610444.000,51587,3,AY,1,100,-0.139
1738265337.981011,1610484.000,51587,3,AY,1,100,-0.032
1738265338.023480,1610524.000,51587,3,AY,1,100,-0.043
1738265338.072850,1610570.500,51603,2,AY,1,100,-0.127
1738265338.122220,1610617.000,51603,2,AY,1,100,-0.170
1738265338.164688,1610657.000,51621,3,AY,1,100,-0.159
1738265338.207157,1610697.000,51621,3,AY,1,100,-0.148
1738265338.249625,1610737.000,51621,3,AY,1,100,-0.200
1738265338.292094,1610777.000,51636,2,AY,1,100,-0.205
1738265338.334563,1610817.000,51636,2,AY,1,100,-0.200
1738265338.377031,1610857.000,51657,4,AY,1,100,-0.161
1738265338.419500,1610897.000,51657,4,AY,1,100,-0.135
1738265338.461968,1610937.000,51657,4,AY,1,100,-0.169
1738265338.504437,1610977.000,51657,4,AY,1,100,-0.192
1738265338.546906,1611017.000,51672,3,AY,1,100,-0.206
1738265338.589374,1611057.000,51672,3,AY,1,100,-0.171
1738265338.631843,1611097.000,51672,3,AY,1,100,-0.107
1738265338.674312,1611137.000,51688,2,AY,1,100,-0.123
1738265338.716780,1611177.000,51688,2,AY,1,100,-0.230
1738265338.759249,1611217.000,51703,3,AY,1,100,-0.291
1738265338.801718,1611257.000,51703,3,AY,1,100,-0.203
1738265338.844186,1611297.000,51703,3,AY,1,100,-0.150
1738265338.886655,1611337.000,51720,2,AY,1,100,-0.138
1738265338.929123,1611377.000,51720,2,AY,1,100,-0.164
1738265338.971592,1611417.000,51734,3,AY,1,100,-0.220
1738265339.014060,1611457.000,51734,3,AY,1,100,-0.204
1738265339.056529,1611497.000,51734,3,AY,1,100,-0.172
1738265339.098998,1611537.000,51750,3,AY,1,100,-0.158
1738265339.141466,1611577.000,51750,3,AY,1,100,-0.177
1738265339.183935,1611617.000,51750,3,AY,1,100,-0.192
1738265339.226403,1611657.000,51765,2,AY,1,100,-0.198
1738265339.268872,1611697.000,51765,2,AY,1,100,-0.195
1738265339.318242,1611743.500,51782,2,AY,1,100,-0.189
1738265339.367612,1611790.000,51782,2,AY,1,100,-0.185
1738265339.410080,1611830.000,51796,3,AY,1,100,-0.185
1738265339.452549,1611870.000,51796,3,AY,1,100,-0.203
1738265339.495018,1611910.000,51796,3,AY,1,100,-0.211
1738265339.537486,1611950.000,51812,2,AY,1,100,-0.189
1738265339.579955,1611990.000,51812,2,AY,1,100,-0.190
1738265339.622423,1612030.000,51830,3,AY,1,100,-0.190
1738265339.664892,1612070.000,51830,3,AY,1,100,-0.192
1738265339.707361,1612110.000,51830,3,AY,1,100,-0.201
1738265339.749829,1612150.000,51846,3,AY,1,100,-0.210
1738265339.792298,1612190.000,51846,3,AY,1,100,-0.202
1738265339.834766,1612230.000,51846,3,AY,1,100,-0.188
1738265339.877235,1612270.000,51861,2,AY,1,100,-0.195
1738265339.919704,1612310.000,51861,2,AY,1,100,-0.199
1738265339.962172,1612350.000,51877,3,AY,1,100,-0.188
1738265340.004641,1612390.000,51877,3,AY,1,100,-0.176
1738265340.047109,1612430.000,51877,3,AY,1,100,-0.190
1738265340.089578,1612470.000,51892,2,AY,1,100,-0.206
1738265340.132047,1612510.000,51892,2,AY,1,100,-0.204
1738265340.174515,1612550.000,51908,3,AY,1,100,-0.194
1738265340.216984,1612590.000,51908,3,AY,1,100,-0.189
1738265340.259453,1612630.000,51908,3,AY,1,100,-0.192
1738265340.301921,1612670.000,51924,2,AY,1,100,-0.200
1738265340.344390,1612710.000,51924,2,AY,1,100,-0.193
1738265340.386858,1612750.000,51939,2,AY,1,100,-0.191
1738265340.429327,1612790.000,51939,2,AY,1,100,-0.186
1738265340.476396,1612834.333,51954,3,AY,1,100,-0.191
1738265340.523466,1612878.667,51954,3,AY,1,100,-0.195
1738265340.570535,1612923.000,51954,3,AY,1,100,-0.192
1738265340.613004,1612963.000,51970,2,AY,1,100,-0.196
1738265340.655472,1613003.000,51970,2,AY,1,100,-0.205
1738265340.697941,1613043.000,51986,3,AY,1,100,-0.197
1738265340.740410,1613083.000,51986,3,AY,1,100,-0.198
1738265340.782878,1613123.000,51986,3,AY,1,100,-0.195
1738265340.825347,1613163.000,52001,2,AY,1,100,-0.197
1738265340.867815,1613203.000,52001,2,AY,1,100,-0.195
1738265340.910284,1613243.000,52016,3,AY,1,100,-0.188
1738265340.952753,1613283.000,52016,3,AY,1,100,-0.185
1738265340.995221,1613323.000,52016,3,AY,1,100,-0.192
1738265341.037690,1613363.000,52033,3,AY,1,100,-0.198
1738265341.080158,1613403.000,52033,3,AY,1,100,-0.196
1738265341.122627,1613443.000,52033,3,AY,1,100,-0.197
1738265341.165096,1613483.000,52050,2,AY,1,100,-0.208
1738265341.207564,1613523.000,52050,2,AY,1,100,-0.195
1738265341.250033,1613563.000,52065,3,AY,1,100,-0.200
1738265341.292501,1613603.000,52065,3,AY,1,100,-0.200
1738265341.334970,1613643.000,52065,3,AY,1,100,-0.199
1738265341.377439,1613683.000,52081,2,AY,1,100,-0.194
1738265341.419907,1613723.000,52081,2,AY,1,100,-0.181
1738265341.462376,1613763.000,52097,3,AY,1,100,-0.185
1738265341.504845,1613803.000,52097,3,AY,1,100,-0.196
1738265341.547313,1613843.000,52097,3,AY,1,100,-0.200
1738265341.589782,1613883.000,52112,2,AY,1,100,-0.197
1738265341.632251,1613923.000,52112,2,AY,1,100,-0.200
1738265341.681620,1613969.500,52129,2,AY,1,100,-0.197
1738265341.730990,1614016.000,52129,2,AY,1,100,-0.195
1738265341.773458,1614056.000,52145,3,AY,1,100,-0.197
1738265341.815927,1614096.000,52145,3,AY,1,100,-0.197
1738265341.858396,1614136.000,52145,3,AY,1,100,-0.192
1738265341.900864,1614176.000,52161,3,AY,1,100,-0.190
1738265341.943333,1614216.000,52161,3,AY,1,100,-0.190
1738265341.985802,1614256.000,52161,3,AY,1,100,-0.195
1738265342.028801,1614296.500,52176,2,AY,1,100,-0.190
1738265342.071801,1614337.000,52176,2,AY,1,100,-0.187
1738265342.113915,1614376.667,52192,3,AY,1,100,-0.192
1738265342.156030,1614416.333,52192,3,AY,1,100,-0.197
1738265342.198145,1614456.000,52192,3,AY,1,100,-0.196
1738265342.241144,1614496.500,52211,2,AY,1,100,-0.191
1738265342.284144,1614537.000,52211,2,AY,1,100,-0.195
1738265342.326258,1614576.667,52227,3,AY,1,100,-0.194
1738265342.368373,1614616.333,52227,3,AY,1,100,-0.190
1738265342.410488,1614656.000,52227,3,AY,1,100,-0.191
1738265342.453487,1614696.500,52243,2,AY,1,100,-0.193
1738265342.496487,1614737.000,52243,2,AY,1,100,-0.194
1738265342.538601,1614776.667,52259,3,AY,1,100,-0.192
1738265342.580716,1614816.333,52259,3,AY,1,100,-0.191
1738265342.622831,1614856.000,52259,3,AY,1,100,-0.192
1738265342.665299,1614896.000,52273,2,AY,1,100,-0.191
1738265342.707768,1614936.000,52273,2,AY,1,100,-0.192
1738265342.750237,1614976.000,52290,3,AY,1,100,-0.194
1738265342.792705,1615016.000,52290,3,AY,1,100,-0.192
1738265342.835174,1615056.000,52290,3,AY,1,100,-0.190
1738265342.885075,1615103.000,52305,2,AY,1,100,-0.191
1738265342.934975,1615150.000,52305,2,AY,1,100,-0.191
1738265342.977444,1615190.000,52323,3,AY,1,100,-0.192
1738265343.019912,1615230.000,52323,3,AY,1,100,-0.194
1738265343.062381,1615270.000,52323,3,AY,1,100,-0.194
1738265343.104850,1615310.000,52337,2,AY,1,100,-0.190
1738265343.147318,1615350.000,52337,2,AY,1,100,-0.190
1738265343.189787,1615390.000,52354,3,AY,1,100,-0.194
1738265343.232255,1615430.000,52354,3,AY,1,100,-0.194
1738265343.274724,1615470.000,52354,3,AY,1,100,-0.189
1738265343.317193,1615510.000,52369,2,AY,1,100,-0.192
1738265343.359661,1615550.000,52369,2,AY,1,100,-0.189
1738265343.402130,1615590.000,52385,3,AY,1,100,-0.189
1738265343.444598,1615630.000,52385,3,AY,1,100,-0.189
1738265343.487067,1615670.000,52385,3,AY,1,100,-0.191
1738265343.529005,1615709.500,52400,2,AY,1,100,-0.189
1738265343.570943,1615749.000,52400,2,AY,1,100,-0.191
1738265343.613765,1615789.333,52416,3,AY,1,100,-0.191
1738265343.656588,1615829.667,52416,3,AY,1,100,-0.191
1738265343.699410,1615870.000,52416,3,AY,1,100,-0.180
1738265343.741348,1615909.500,52433,2,AY,1,100,-0.182
1738265343.783286,1615949.000,52433,2,AY,1,100,-0.195
1738265343.826020,1615989.250,52453,4,AY,1,100,-0.202
1738265343.868754,1616029.500,52453,4,AY,1,100,-0.192
1738265343.911488,1616069.750,52453,4,AY,1,100,-0.187
1738265343.954222,1616110.000,52453,4,AY,1,100,-0.189
1738265344.001291,1616154.333,52468,3,AY,1,100,-0.189
1738265344.048361,1616198.667,52468,3,AY,1,100,-0.191
1738265344.095430,1616243.000,52468,3,AY,1,100,-0.188
1738265344.137899,1616283.000,52484,2,AY,1,100,-0.184
1738265344.180367,1616323.000,52484,2,AY,1,100,-0.182
1738265344.222836,1616363.000,52499,3,AY,1,100,-0.208
1738265344.265305,1616403.000,52499,3,AY,1,100,-0.201
1738265344.307773,1616443.000,52499,3,AY,1,100,-0.192
1738265344.350242,1616483.000,52515,2,AY,1,100,-0.193
1738265344.392710,1616523.000,52515,2,AY,1,100,-0.185
1738265344.435179,1616563.000,52530,3,AY,1,100,-0.185
1738265344.477648,1616603.000,52530,3,AY,1,100,-0.195
1738265344.520116,1616643.000,52530,3,AY,1,100,-0.181
1738265344.562585,1616683.000,52547,2,AY,1,100,-0.197
1738265344.605053,1616723.000,52547,2,AY,1,100,-0.194
1738265344.647522,1616763.000,52561,3,AY,1,100,-0.189
1738265344.689991,1616803.000,52561,3,AY,1,100,-0.195
1738265344.732459,1616843.000,52561,3,AY,1,100,-0.198
1738265344.774928,1616883.000,52577,2,AY,1,100,-0.192
1738265344.817396,1616923.000,52577,2,AY,1,100,-0.190
1738265344.859865,1616963.000,52592,3,AY,1,100,-0.193
1738265344.902334,1617003.000,52592,3,AY,1,100,-0.195
1738265344.944802,1617043.000,52592,3,AY,1,100,-0.178
1738265344.987271,1617083.000,52609,2,AY,1,100,-0.200
1738265345.029739,1617123.000,52609,2,AY,1,100,-0.219
1738265345.072208,1617163.000,52626,3,AY,1,100,-0.200
1738265345.114677,1617203.000,52626,3,AY,1,100,-0.186
1738265345.157145,1617243.000,52626,3,AY,1,100,-0.187
1738265345.199614,1617283.000,52641,2,AY,1,100,-0.194
1738265345.242083,1617323.000,52641,2,AY,1,100,-0.196
1738265345.289152,1617367.333,52657,3,AY,1,100,-0.189
1738265345.336221,1617411.667,52657,3,AY,1,100,-0.182
1738265345.383291,1617456.000,52657,3,AY,1,100,-0.192
1738265345.425759,1617496.000,52673,2,AY,1,100,-0.196
1738265345.468228,1617536.000,52673,2,AY,1,100,-0.204
1738265345.510697,1617576.000,52688,3,AY,1,100,-0.193
1738265345.553165,1617616.000,52688,3,AY,1,100,-0.185
1738265345.595634,1617656.000,52688,3,AY,1,100,-0.189
1738265345.638102,1617696.000,52704,2,AY,1,100,-0.195
1738265345.680571,1617736.000,52704,2,AY,1,100,-0.194
1738265345.723040,1617776.000,52721,3,AY,1,100,-0.195
1738265345.765508,1617816.000,52721,3,AY,1,100,-0.190
1738265345.807977,1617856.000,52721,3,AY,1,100,-0.195
1738265345.850446,1617896.000,52737,2,AY,1,100,-0.200
1738265345.892914,1617936.000,52737,2,AY,1,100,-0.190
1738265345.935383,1617976.000,52753,3,AY,1,100,-0.192
1738265345.977851,1618016.000,52753,3,AY,1,100,-0.196
1738265346.020320,1618056.000,52753,3,AY,1,100,-0.207
1738265346.062788,1618096.000,52768,3,AY,1,100,-0.192
1738265346.105257,1618136.000,52768,3,AY,1,100,-0.192
1738265346.147726,1618176.000,52768,3,AY,1,100,-0.196
1738265346.190194,1618216.000,52783,2,AY,1,100,-0.199
1738265346.232663,1618256.000,52783,2,AY,1,100,-0.216
1738265346.275131,1618296.000,52799,3,AY,1,100,-0.171
1738265346.317600,1618336.000,52799,3,AY,1,100,-0.177
1738265346.360069,1618376.000,52799,3,AY,1,100,-0.194
1738265346.409439,1618422.500,52815,2,AY,1,100,-0.194
1738265346.458808,1618469.000,52815,2,AY,1,100,-0.195
1738265346.501277,1618509.000,52830,2,AY,1,100,-0.186
1738265346.543746,1618549.000,52830,2,AY,1,100,-0.184
1738265346.586214,1618589.000,52847,3,AY,1,100,-0.188
1738265346.628683,1618629.000,52847,3,AY,1,100,-0.194
1738265346.671151,1618669.000,52847,3,AY,1,100,-0.195
1738265346.713620,1618709.000,52864,2,AY,1,100,-0.188
1738265346.756088,1618749.000,52864,2,AY,1,100,-0.188
1738265346.798557,1618789.000,52879,3,AY,1,100,-0.183
1738265346.841026,1618829.000,52879,3,AY,1,100,-0.189
1738265346.883494,1618869.000,52879,3,AY,1,100,-0.190
1738265346.925963,1618909.000,52894,2,AY,1,100,-0.190
1738265346.968432,1618949.000,52894,2,AY,1,100,-0.190
1738265347.010900,1618989.000,52910,3,AY,1,100,-0.187
1738265347.053369,1619029.000,52910,3,AY,1,100,-0.181
1738265347.095838,1619069.000,52910,3,AY,1,100,-0.187
1738265347.138306,1619109.000,52926,3,AY,1,100,-0.185
1738265347.180775,1619149.000,52926,3,AY,1,100,-0.182
1738265347.223243,1619189.000,52926,3,AY,1,100,-0.185
1738265347.265712,1619229.000,52941,2,AY,1,100,-0.185
1738265347.308181,1619269.000,52941,2,AY,1,100,-0.188
1738265347.350649,1619309.000,52957,3,AY,1,100,-0.185
1738265347.393118,1619349.000,52957,3,AY,1,100,-0.184
1738265347.435586,1619389.000,52957,3,AY,1,100,-0.190
1738265347.478055,1619429.000,52976,2,AY,1,100,-0.190
1738265347.520524,1619469.000,52976,2,AY,1,100,-0.188
1738265347.562992,1619509.000,52994,2,AY,1,100,-0.189
1738265347.605461,1619549.000,52994,2,AY,1,100,-0.188
1738265347.652530,1619593.333,53009,3,AY,1,100,-0.192
1738265347.699600,1619637.667,53009,3,AY,1,100,-0.189
1738265347.746669,1619682.000,53009,3,AY,1,100,-0.190
1738265347.789138,1619722.000,53026,3,AY,1,100,-0.193
