LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1738263925.362422,209522.000,28901,3,AY,1,100,-0.109
1738263925.402423,209562.000,28917,2,AY,1,100,-0.109
1738263925.442424,209602.000,28917,2,AY,1,100,-0.109
1738263925.482425,209642.000,28931,3,AY,1,100,-0.109
1738263925.522427,209682.000,28931,3,AY,1,100,-0.108
1738263925.562428,209722.000,28931,3,AY,1,100,-0.110
1738263925.602429,209762.000,28950,3,AY,1,100,-0.106
1738263925.642431,209802.000,28950,3,AY,1,100,-0.109
1738263925.682432,209842.000,28950,3,AY,1,100,-0.109
1738263925.722433,209882.000,28965,2,AY,1,100,-0.109
1738263925.762434,209922.000,28965,2,AY,1,100,-0.109
1738263925.802436,209962.000,28981,3,AY,1,100,-0.109
1738263925.842437,210002.000,28981,3,AY,1,100,-0.109
1738263925.882438,210042.000,28981,3,AY,1,100,-0.109
1738263925.922440,210082.000,28995,2,AY,1,100,-0.108
1738263925.962441,210122.000,28995,2,AY,1,100,-0.108
1738263926.002442,210162.000,29012,3,AY,1,100,-0.111
1738263926.042444,210202.000,29012,3,AY,1,100,-0.111
1738263926.082445,210242.000,29012,3,AY,1,100,-0.103
1738263926.122446,210282.000,29027,2,AY,1,100,-0.110
1738263926.162447,210322.000,29027,2,AY,1,100,-0.112
1738263926.202449,210362.000,29043,3,AY,1,100,-0.111
1738263926.242450,210402.000,29043,3,AY,1,100,-0.109
1738263926.282451,210442.000,29043,3,AY,1,100,-0.110
1738263926.322453,210482.000,29058,2,AY,1,100,-0.112
1738263926.362454,210522.000,29058,2,AY,1,100,-0.110
1738263926.402455,210562.000,29074,3,AY,1,100,-0.111
1738263926.442456,210602.000,29074,3,AY,1,100,-0.108
1738263926.482458,210642.000,29074,3,AY,1,100,-0.112
1738263926.522459,210682.000,29089,2,AY,1,100,-0.108
1738263926.562460,210722.000,29089,2,AY,1,100,-0.108
1738263926.602461,210762.000,29106,3,AY,1,100,-0.110
1738263926.642463,210802.000,29106,3,AY,1,100,-0.107
1738263926.682464,210842.000,29106,3,AY,1,100,-0.109
1738263926.722465,210882.000,29124,2,AY,1,100,-0.105
1738263926.762467,210922.000,29124,2,AY,1,100,-0.109
1738263926.799868,210959.400,29145,5,AY,1,100,-0.108
1738263926.837269,210996.800,29145,5,AY,1,100,-0.109
1738263926.874670,211034.200,29145,5,AY,1,100,-0.113
1738263926.912071,211071.600,29145,5,AY,1,100,-0.109
1738263926.949473,211109.000,29145,5,AY,1,100,-0.108
1738263926.989141,211148.667,29160,3,AY,1,100,-0.108
1738263927.028808,211188.333,29160,3,AY,1,100,-0.110
1738263927.068476,211228.000,29160,3,AY,1,100,-0.109
1738263927.108478,211268.000,29178,2,AY,1,100,-0.108
1738263927.148479,211308.000,29178,2,AY,1,100,-0.113
1738263927.188814,211348.333,29193,3,AY,1,100,-0.106
1738263927.229148,211388.667,29193,3,AY,1,100,-0.111
1738263927.269483,211429.000,29193,3,AY,1,100,-0.109
1738263927.308984,211468.500,29210,2,AY,1,100,-0.109
1738263927.348485,211508.000,29210,2,AY,1,100,-0.112
1738263927.388487,211548.000,29225,3,AY,1,100,-0.109
1738263927.428488,211588.000,29225,3,AY,1,100,-0.111
1738263927.468489,211628.000,29225,3,AY,1,100,-0.109
1738263927.508491,211668.000,29240,2,AY,1,100,-0.107
1738263927.548492,211708.000,29240,2,AY,1,100,-0.109
1738263927.588493,211748.000,29257,3,AY,1,100,-0.110
1738263927.628494,211788.000,29257,3,AY,1,100,-0.111
1738263927.668496,211828.000,29257,3,AY,1,100,-0.107
1738263927.708497,211868.000,29274,2,AY,1,100,-0.107
1738263927.748498,211908.000,29274,2,AY,1,100,-0.109
1738263927.788500,211948.000,29289,3,AY,1,100,-0.110
1738263927.828501,211988.000,29289,3,AY,1,100,-0.110
1738263927.868502,212028.000,29289,3,AY,1,100,-0.109
1738263927.908503,212068.000,29304,2,AY,1,100,-0.108
1738263927.948505,212108.000,29304,2,AY,1,100,-0.109
1738263927.988506,212148.000,29324,3,AY,1,100,-0.106
1738263928.028507,212188.000,29324,3,AY,1,100,-0.110
1738263928.068508,212228.000,29324,3,AY,1,100,-0.108
1738263928.109010,212268.500,29340,2,AY,1,100,-0.111
1738263928.149511,212309.000,29340,2,AY,1,100,-0.110
1738263928.189179,212348.667,29355,3,AY,1,100,-0.111
1738263928.228847,212388.333,29355,3,AY,1,100,-0.112
1738263928.268515,212428.000,29355,3,AY,1,100,-0.109
1738263928.308516,212468.000,29371,2,AY,1,100,-0.109
1738263928.348517,212508.000,29371,2,AY,1,100,-0.108
1738263928.388519,212548.000,29386,3,AY,1,100,-0.111
1738263928.428520,212588.000,29386,3,AY,1,100,-0.107
1738263928.468521,212628.000,29386,3,AY,1,100,-0.108
1738263928.508523,212668.000,29404,3,AY,1,100,-0.109
1738263928.548524,212708.000,29404,3,AY,1,100,-0.109
1738263928.588525,212748.000,29404,3,AY,1,100,-0.108
1738263928.628526,212788.000,29420,2,AY,1,100,-0.107
1738263928.668528,212828.000,29420,2,AY,1,100,-0.112
1738263928.708529,212868.000,29437,3,AY,1,100,-0.110
1738263928.748530,212908.000,29437,3,AY,1,100,-0.110
1738263928.788532,212948.000,29437,3,AY,1,100,-0.110
1738263928.828533,212988.000,29452,2,AY,1,100,-0.110
1738263928.868534,213028.000,29452,2,AY,1,100,-0.110
1738263928.908535,213068.000,29468,3,AY,1,100,-0.109
1738263928.948537,213108.000,29468,3,AY,1,100,-0.105
1738263928.988538,213148.000,29468,3,AY,1,100,-0.110
1738263929.028539,213188.000,29488,2,AY,1,100,-0.109
1738263929.068541,213228.000,29488,2,AY,1,100,-0.110
1738263929.108542,213268.000,29503,3,AY,1,100,-0.108
1738263929.148543,213308.000,29503,3,AY,1,100,-0.109
1738263929.188544,213348.000,29503,3,AY,1,100,-0.110
1738263929.228546,213388.000,29518,2,AY,1,100,-0.108
1738263929.268547,213428.000,29518,2,AY,1,100,-0.112
1738263929.304215,213463.667,29535,3,AY,1,100,-0.106
1738263929.339883,213499.333,29535,3,AY,1,100,-0.110
1738263929.375550,213535.000,29535,3,AY,1,100,-0.108
1738263929.415552,213575.000,29550,3,AY,1,100,-0.110
1738263929.455553,213615.000,29550,3,AY,1,100,-0.108
1738263929.495554,213655.000,29550,3,AY,1,100,-0.109
1738263929.535556,213695.000,29565,2,AY,1,100,-0.112
1738263929.575557,213735.000,29565,2,AY,1,100,-0.109
1738263929.615558,213775.000,29581,3,AY,1,100,-0.110
1738263929.655559,213815.000,29581,3,AY,1,100,-0.110
1738263929.695561,213855.000,29581,3,AY,1,100,-0.110
1738263929.735562,213895.000,29597,2,AY,1,100,-0.111
1738263929.775563,213935.000,29597,2,AY,1,100,-0.108
1738263929.815564,213975.000,29612,3,AY,1,100,-0.108
1738263929.855566,214015.000,29612,3,AY,1,100,-0.110
1738263929.895567,214055.000,29612,3,AY,1,100,-0.108
1738263929.935568,214095.000,29628,2,AY,1,100,-0.110
1738263929.975570,214135.000,29628,2,AY,1,100,-0.111
1738263930.015571,214175.000,29647,3,AY,1,100,-0.112
1738263930.055572,214215.000,29647,3,AY,1,100,-0.111
1738263930.095573,214255.000,29647,3,AY,1,100,-0.108
1738263930.135575,214295.000,29663,2,AY,1,100,-0.110
1738263930.175576,214335.000,29663,2,AY,1,100,-0.108
1738263930.215577,214375.000,29678,3,AY,1,100,-0.110
1738263930.255579,214415.000,29678,3,AY,1,100,-0.109
1738263930.295580,214455.000,29678,3,AY,1,100,-0.111
1738263930.335581,214495.000,29695,2,AY,1,100,-0.111
1738263930.375582,214535.000,29695,2,AY,1,100,-0.110
1738263930.415584,214575.000,29709,3,AY,1,100,-0.112
1738263930.455585,214615.000,29709,3,AY,1,100,-0.109
1738263930.495586,214655.000,29709,3,AY,1,100,-0.110
1738263930.535588,214695.000,29725,3,AY,1,100,-0.108
1738263930.575589,214735.000,29725,3,AY,1,100,-0.109
1738263930.615590,214775.000,29725,3,AY,1,100,-0.109
1738263930.655591,214815.000,29741,2,AY,1,100,-0.111
1738263930.695593,214855.000,29741,2,AY,1,100,-0.107
1738263930.735594,214895.000,29757,3,AY,1,100,-0.108
1738263930.775595,214935.000,29757,3,AY,1,100,-0.111
1738263930.815597,214975.000,29757,3,AY,1,100,-0.108
1738263930.855598,215015.000,29771,2,AY,1,100,-0.109
1738263930.895599,215055.000,29771,2,AY,1,100,-0.110
1738263930.935601,215095.000,29788,3,AY,1,100,-0.108
1738263930.975602,215135.000,29788,3,AY,1,100,-0.108
1738263931.015603,215175.000,29788,3,AY,1,100,-0.109
1738263931.055604,215215.000,29803,2,AY,1,100,-0.110
1738263931.095606,215255.000,29803,2,AY,1,100,-0.109
1738263931.135607,215295.000,29821,3,AY,1,100,-0.109
1738263931.175608,215335.000,29821,3,AY,1,100,-0.108
1738263931.215609,215375.000,29821,3,AY,1,100,-0.109
1738263931.255611,215415.000,29835,2,AY,1,100,-0.106
1738263931.295612,215455.000,29835,2,AY,1,100,-0.109
1738263931.335613,215495.000,29852,3,AY,1,100,-0.111
1738263931.375615,215535.000,29852,3,AY,1,100,-0.110
1738263931.415616,215575.000,29852,3,AY,1,100,-0.108
1738263931.455617,215615.000,29867,2,AY,1,100,-0.108
1738263931.495618,215655.000,29867,2,AY,1,100,-0.110
1738263931.535620,215695.000,29885,3,AY,1,100,-0.108
1738263931.575621,215735.000,29885,3,AY,1,100,-0.109
1738263931.615622,215775.000,29885,3,AY,1,100,-0.110
1738263931.655623,215815.000,29900,2,AY,1,100,-0.107
1738263931.695625,215855.000,29900,2,AY,1,100,-0.111
1738263931.735626,215895.000,29916,3,AY,1,100,-0.109
1738263931.775627,215935.000,29916,3,AY,1,100,-0.110
1738263931.815629,215975.000,29916,3,AY,1,100,-0.110
1738263931.850963,216010.333,29931,3,AY,1,100,-0.109
1738263931.886298,216045.667,29931,3,AY,1,100,-0.107
1738263931.921632,216081.000,29931,3,AY,1,100,-0.110
1738263931.961633,216121.000,29957,2,AY,1,100,-0.112
1738263932.001635,216161.000,29957,2,AY,1,100,-0.109
1738263932.041636,216201.000,29971,3,AY,1,100,-0.108
1738263932.081637,216241.000,29971,3,AY,1,100,-0.109
1738263932.121639,216281.000,29971,3,AY,1,100,-0.110
1738263932.161640,216321.000,29987,2,AY,1,100,-0.112
1738263932.201641,216361.000,29987,2,AY,1,100,-0.109
1738263932.241642,216401.000,30004,3,AY,1,100,-0.109
1738263932.281644,216441.000,30004,3,AY,1,100,-0.109
1738263932.321645,216481.000,30004,3,AY,1,100,-0.110
1738263932.361646,216521.000,30021,3,AY,1,100,-0.109
1738263932.401648,216561.000,30021,3,AY,1,100,-0.108
1738263932.441649,216601.000,30021,3,AY,1,100,-0.107
1738263932.481650,216641.000,30036,2,AY,1,100,-0.112
1738263932.521651,216681.000,30036,2,AY,1,100,-0.107
1738263932.561653,216721.000,30051,3,AY,1,100,-0.107
1738263932.601654,216761.000,30051,3,AY,1,100,-0.108
1738263932.641655,216801.000,30051,3,AY,1,100,-0.110
1738263932.681656,216841.000,30067,2,AY,1,100,-0.111
1738263932.721658,216881.000,30067,2,AY,1,100,-0.108
1738263932.761659,216921.000,30083,3,AY,1,100,-0.111
1738263932.801660,216961.000,30083,3,AY,1,100,-0.107
1738263932.841661,217001.000,30083,3,AY,1,100,-0.109
1738263932.881663,217041.000,30100,2,AY,1,100,-0.110
1738263932.921664,217081.000,30100,2,AY,1,100,-0.109
1738263932.961665,217121.000,30116,3,AY,1,100,-0.110
1738263933.001667,217161.000,30116,3,AY,1,100,-0.110
1738263933.041668,217201.000,30116,3,AY,1,100,-0.111
1738263933.081669,217241.000,30133,2,AY,1,100,-0.110
1738263933.121670,217281.000,30133,2,AY,1,100,-0.109
1738263933.161672,217321.000,30149,3,AY,1,100,-0.111
1738263933.201673,217361.000,30149,3,AY,1,100,-0.109
1738263933.241674,217401.000,30149,3,AY,1,100,-0.114
1738263933.281676,217441.000,30165,2,AY,1,100,-0.110
1738263933.321677,217481.000,30165,2,AY,1,100,-0.109
1738263933.361678,217521.000,30182,3,AY,1,100,-0.108
1738263933.401680,217561.000,30182,3,AY,1,100,-0.111
1738263933.441681,217601.000,30182,3,AY,1,100,-0.111
1738263933.481682,217641.000,30197,3,AY,1,100,-0.111
1738263933.521683,217681.000,30197,3,AY,1,100,-0.111
1738263933.561685,217721.000,30197,3,AY,1,100,-0.108
1738263933.601686,217761.000,30213,2,AY,1,100,-0.109
1738263933.641687,217801.000,30213,2,AY,1,100,-0.110
1738263933.681689,217841.000,30229,3,AY,1,100,-0.115
1738263933.721690,217881.000,30229,3,AY,1,100,-0.109
1738263933.761691,217921.000,30229,3,AY,1,100,-0.109
1738263933.801692,217961.000,30244,2,AY,1,100,-0.112
1738263933.841694,218001.000,30244,2,AY,1,100,-0.110
1738263933.881695,218041.000,30259,3,AY,1,100,-0.111
1738263933.921696,218081.000,30259,3,AY,1,100,-0.109
1738263933.961698,218121.000,30259,3,AY,1,100,-0.113
1738263934.001699,218161.000,30278,2,AY,1,100,-0.111
1738263934.041700,218201.000,30278,2,AY,1,100,-0.110
1738263934.081701,218241.000,30293,3,AY,1,100,-0.111
1738263934.121703,218281.000,30293,3,AY,1,100,-0.109
1738263934.161704,218321.000,30293,3,AY,1,100,-0.114
1738263934.201705,218361.000,30309,2,AY,1,100,-0.109
1738263934.241706,218401.000,30309,2,AY,1,100,-0.113
1738263934.281708,218441.000,30324,3,AY,1,100,-0.113
1738263934.321709,218481.000,30324,3,AY,1,100,-0.113
1738263934.361710,218521.000,30324,3,AY,1,100,-0.108
1738263934.397378,218556.667,30340,3,AY,1,100,-0.108
1738263934.433046,218592.333,30340,3,AY,1,100,-0.115
1738263934.468714,218628.000,30340,3,AY,1,100,-0.111
1738263934.508715,218668.000,30357,2,AY,1,100,-0.115
1738263934.548716,218708.000,30357,2,AY,1,100,-0.111
1738263934.588718,218748.000,30374,3,AY,1,100,-0.115
1738263934.628719,218788.000,30374,3,AY,1,100,-0.112
1738263934.668720,218828.000,30374,3,AY,1,100,-0.112
1738263934.708721,218868.000,30388,2,AY,1,100,-0.115
1738263934.748723,218908.000,30388,2,AY,1,100,-0.113
1738263934.788724,218948.000,30404,3,AY,1,100,-0.113
1738263934.828725,218988.000,30404,3,AY,1,100,-0.113
1738263934.868726,219028.000,30404,3,AY,1,100,-0.114
1738263934.908728,219068.000,30421,2,AY,1,100,-0.114
1738263934.948729,219108.000,30421,2,AY,1,100,-0.114
1738263934.988730,219148.000,30438,3,AY,1,100,-0.115
1738263935.028732,219188.000,30438,3,AY,1,100,-0.113
1738263935.068733,219228.000,30438,3,AY,1,100,-0.113
1738263935.108734,219268.000,30454,3,AY,1,100,-0.112
1738263935.148736,219308.000,30454,3,AY,1,100,-0.112
1738263935.188737,219348.000,30454,3,AY,1,100,-0.115
1738263935.228738,219388.000,30470,2,AY,1,100,-0.115
1738263935.268739,219428.000,30470,2,AY,1,100,-0.114
1738263935.308741,219468.000,30486,3,AY,1,100,-0.114
1738263935.348742,219508.000,30486,3,AY,1,100,-0.115
1738263935.388743,219548.000,30486,3,AY,1,100,-0.113
1738263935.428745,219588.000,30502,2,AY,1,100,-0.114
1738263935.468746,219628.000,30502,2,AY,1,100,-0.113
1738263935.508747,219668.000,30516,3,AY,1,100,-0.114
1738263935.548748,219708.000,30516,3,AY,1,100,-0.111
1738263935.588750,219748.000,30516,3,AY,1,100,-0.114
1738263935.628751,219788.000,30535,2,AY,1,100,-0.114
1738263935.668752,219828.000,30535,2,AY,1,100,-0.114
1738263935.708754,219868.000,30550,3,AY,1,100,-0.112
1738263935.748755,219908.000,30550,3,AY,1,100,-0.113
1738263935.788756,219948.000,30550,3,AY,1,100,-0.114
1738263935.828257,219987.500,30566,2,AY,1,100,-0.114
1738263935.867759,220027.000,30566,2,AY,1,100,-0.111
1738263935.908093,220067.333,30580,3,AY,1,100,-0.115
1738263935.948428,220107.667,30580,3,AY,1,100,-0.117
1738263935.988763,220148.000,30580,3,AY,1,100,-0.114
1738263936.028764,220188.000,30597,2,AY,1,100,-0.113
1738263936.068765,220228.000,30597,2,AY,1,100,-0.115
1738263936.108433,220267.667,30612,3,AY,1,100,-0.115
1738263936.148101,220307.333,30612,3,AY,1,100,-0.111
1738263936.187769,220347.000,30612,3,AY,1,100,-0.114
1738263936.227770,220387.000,30628,2,AY,1,100,-0.114
1738263936.267771,220427.000,30628,2,AY,1,100,-0.111
1738263936.307773,220467.000,30646,3,AY,1,100,-0.112
1738263936.347774,220507.000,30646,3,AY,1,100,-0.116
1738263936.387775,220547.000,30646,3,AY,1,100,-0.115
1738263936.428110,220587.333,30661,3,AY,1,100,-0.115
1738263936.468445,220627.667,30661,3,AY,1,100,-0.115
1738263936.508779,220668.000,30661,3,AY,1,100,-0.113
1738263936.548780,220708.000,30676,2,AY,1,100,-0.114
1738263936.588782,220748.000,30676,2,AY,1,100,-0.116
1738263936.628783,220788.000,30697,3,AY,1,100,-0.113
1738263936.668784,220828.000,30697,3,AY,1,100,-0.115
1738263936.708786,220868.000,30697,3,AY,1,100,-0.113
1738263936.748787,220908.000,30712,2,AY,1,100,-0.113
1738263936.788788,220948.000,30712,2,AY,1,100,-0.113
1738263936.828456,220987.667,30729,3,AY,1,100,-0.113
1738263936.868124,221027.333,30729,3,AY,1,100,-0.117
1738263936.907792,221067.000,30729,3,AY,1,100,-0.113
1738263936.943460,221102.667,30745,3,AY,1,100,-0.114
1738263936.979128,221138.333,30745,3,AY,1,100,-0.114
1738263937.014795,221174.000,30745,3,AY,1,100,-0.115
1738263937.054797,221214.000,30766,2,AY,1,100,-0.113
1738263937.094798,221254.000,30766,2,AY,1,100,-0.113
1738263937.134799,221294.000,30781,3,AY,1,100,-0.114
1738263937.174801,221334.000,30781,3,AY,1,100,-0.113
1738263937.214802,221374.000,30781,3,AY,1,100,-0.112
1738263937.254803,221414.000,30796,2,AY,1,100,-0.114
1738263937.294804,221454.000,30796,2,AY,1,100,-0.114
1738263937.334806,221494.000,30816,3,AY,1,100,-0.112
1738263937.374807,221534.000,30816,3,AY,1,100,-0.112
1738263937.414808,221574.000,30816,3,AY,1,100,-0.115
1738263937.454809,221614.000,30832,2,AY,1,100,-0.113
1738263937.494811,221654.000,30832,2,AY,1,100,-0.115
1738263937.534812,221694.000,30847,3,AY,1,100,-0.111
1738263937.574813,221734.000,30847,3,AY,1,100,-0.115
1738263937.614815,221774.000,30847,3,AY,1,100,-0.115
1738263937.654816,221814.000,30863,3,AY,1,100,-0.112
1738263937.694817,221854.000,30863,3,AY,1,100,-0.115
1738263937.734818,221894.000,30863,3,AY,1,100,-0.115
1738263937.774820,221934.000,30878,2,AY,1,100,-0.114
1738263937.814821,221974.000,30878,2,AY,1,100,-0.115
1738263937.854822,222014.000,30894,3,AY,1,100,-0.111
1738263937.894824,222054.000,30894,3,AY,1,100,-0.112
1738263937.934825,222094.000,30894,3,AY,1,100,-0.113
1738263937.974826,222134.000,30910,2,AY,1,100,-0.112
1738263938.014827,222174.000,30910,2,AY,1,100,-0.114
1738263938.054829,222214.000,30928,3,AY,1,100,-0.114
1738263938.094830,222254.000,30928,3,AY,1,100,-0.113
1738263938.134831,222294.000,30928,3,AY,1,100,-0.113
1738263938.174833,222334.000,30942,2,AY,1,100,-0.111
1738263938.214834,222374.000,30942,2,AY,1,100,-0.110
1738263938.254835,222414.000,30961,3,AY,1,100,-0.115
1738263938.294837,222454.000,30961,3,AY,1,100,-0.113
1738263938.334838,222494.000,30961,3,AY,1,100,-0.115
1738263938.374839,222534.000,30976,2,AY,1,100,-0.112
1738263938.414840,222574.000,30976,2,AY,1,100,-0.111
1738263938.454842,222614.000,30994,3,AY,1,100,-0.112
1738263938.494843,222654.000,30994,3,AY,1,100,-0.114
1738263938.534844,222694.000,30994,3,AY,1,100,-0.114
1738263938.574846,222734.000,31008,2,AY,1,100,-0.111
1738263938.614847,222774.000,31008,2,AY,1,100,-0.110
1738263938.654848,222814.000,31025,3,AY,1,100,-0.114
1738263938.694849,222854.000,31025,3,AY,1,100,-0.114
1738263938.734851,222894.000,31025,3,AY,1,100,-0.110
1738263938.774852,222934.000,31040,2,AY,1,100,-0.111
1738263938.814853,222974.000,31040,2,AY,1,100,-0.116
1738263938.854854,223014.000,31056,3,AY,1,100,-0.109
1738263938.894856,223054.000,31056,3,AY,1,100,-0.111
1738263938.934857,223094.000,31056,3,AY,1,100,-0.114
1738263938.974858,223134.000,31071,3,AY,1,100,-0.109
1738263939.014860,223174.000,31071,3,AY,1,100,-0.112
1738263939.054861,223214.000,31071,3,AY,1,100,-0.114
1738263939.094862,223254.000,31087,2,AY,1,100,-0.113
1738263939.134863,223294.000,31087,2,AY,1,100,-0.110
1738263939.174865,223334.000,31102,3,AY,1,100,-0.108
1738263939.214866,223374.000,31102,3,AY,1,100,-0.111
1738263939.254867,223414.000,31102,3,AY,1,100,-0.110
1738263939.294868,223454.000,31119,2,AY,1,100,-0.112
1738263939.334870,223494.000,31119,2,AY,1,100,-0.110
1738263939.374871,223534.000,31133,3,AY,1,100,-0.111
1738263939.414872,223574.000,31133,3,AY,1,100,-0.127
1738263939.454874,223614.000,31133,3,AY,1,100,-0.118
1738263939.490208,223649.333,31149,3,AY,1,100,-0.111
1738263939.525542,223684.667,31149,3,AY,1,100,-0.108
1738263939.560877,223720.000,31149,3,AY,1,100,-0.111
1738263939.601378,223760.500,31166,2,AY,1,100,-0.108
1738263939.641880,223801.000,31166,2,AY,1,100,-0.111
1738263939.681548,223840.667,31183,3,AY,1,100,-0.109
1738263939.721215,223880.333,31183,3,AY,1,100,-0.115
1738263939.760884,223920.000,31183,3,AY,1,100,-0.113
1738263939.800885,223960.000,31198,2,AY,1,100,-0.112
1738263939.840886,224000.000,31198,2,AY,1,100,-0.109
1738263939.880887,224040.000,31215,3,AY,1,100,-0.108
1738263939.920889,224080.000,31215,3,AY,1,100,-0.110
1738263939.960890,224120.000,31215,3,AY,1,100,-0.110
1738263940.000891,224160.000,31231,2,AY,1,100,-0.111
1738263940.040892,224200.000,31231,2,AY,1,100,-0.109
1738263940.080894,224240.000,31247,3,AY,1,100,-0.107
1738263940.120895,224280.000,31247,3,AY,1,100,-0.109
1738263940.160896,224320.000,31247,3,AY,1,100,-0.107
1738263940.201398,224360.500,31262,2,AY,1,100,-0.112
1738263940.241899,224401.000,31262,2,AY,1,100,-0.106
1738263940.281900,224441.000,31278,3,AY,1,100,-0.107
1738263940.321902,224481.000,31278,3,AY,1,100,-0.113
1738263940.361903,224521.000,31278,3,AY,1,100,-0.112
1738263940.401904,224561.000,31293,3,AY,1,100,-0.111
1738263940.441905,224601.000,31293,3,AY,1,100,-0.106
1738263940.481907,224641.000,31293,3,AY,1,100,-0.112
1738263940.521408,224680.500,31311,2,AY,1,100,-0.108
1738263940.560909,224720.000,31311,2,AY,1,100,-0.111
1738263940.600910,224760.000,31327,3,AY,1,100,-0.109
1738263940.640912,224800.000,31327,3,AY,1,100,-0.109
1738263940.680913,224840.000,31327,3,AY,1,100,-0.110
1738263940.720914,224880.000,31342,2,AY,1,100,-0.110
1738263940.760916,224920.000,31342,2,AY,1,100,-0.110
1738263940.800917,224960.000,31359,3,AY,1,100,-0.108
1738263940.840918,225000.000,31359,3,AY,1,100,-0.112
1738263940.880919,225040.000,31359,3,AY,1,100,-0.108
1738263940.920921,225080.000,31375,2,AY,1,100,-0.112
1738263940.960922,225120.000,31375,2,AY,1,100,-0.110
1738263941.000923,225160.000,31391,3,AY,1,100,-0.111
1738263941.040925,225200.000,31391,3,AY,1,100,-0.112
1738263941.080926,225240.000,31391,3,AY,1,100,-0.106
1738263941.120927,225280.000,31406,2,AY,1,100,-0.110
1738263941.160928,225320.000,31406,2,AY,1,100,-0.109
